id,filename,class,source,source_url,source_id,license,author,date_captured,date_fetched,original_resolution,md5,notes
gbif_5243447_6231370557_1,data/raw/gbif/sano/5243447_6231370557_1.jpg,sano,gbif,https://mushroomobserver.org/images/1280/154320.jpg,5243447:6231370557:1,CC-BY-NC-4.0,MO Observers,2011-06-27,2026-05-10T03:44:34Z,1280x960,0bd2249b19f06540cb0d9f5278541c11,United States of America
gbif_5243447_6231405828_0,data/raw/gbif/sano/5243447_6231405828_0.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153858.jpg,5243447:6231405828:0,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:35Z,1280x960,e87463e6b09bb86a01a3c2c61e6630a5,United States of America
gbif_5243447_6231405828_1,data/raw/gbif/sano/5243447_6231405828_1.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153859.jpg,5243447:6231405828:1,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:36Z,1280x960,53767fc2104c27b05af0efb63d02f4ae,United States of America
gbif_5243447_6231405828_2,data/raw/gbif/sano/5243447_6231405828_2.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153860.jpg,5243447:6231405828:2,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:37Z,1280x960,a7e859892b60e7cbb632445e725e11ed,United States of America
gbif_5243447_6231405828_3,data/raw/gbif/sano/5243447_6231405828_3.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153861.jpg,5243447:6231405828:3,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:38Z,1280x960,4acb644b95c92c1fe93ccaadd02e6a99,United States of America
gbif_5243447_6231405828_4,data/raw/gbif/sano/5243447_6231405828_4.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153862.jpg,5243447:6231405828:4,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:39Z,1280x960,0de717c7afd50213a2982821e65c7a2b,United States of America
gbif_5243447_6231405828_5,data/raw/gbif/sano/5243447_6231405828_5.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153863.jpg,5243447:6231405828:5,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:40Z,1280x960,9051287cdd869d61d9441ec0d7431ccb,United States of America
gbif_5243447_6231405828_6,data/raw/gbif/sano/5243447_6231405828_6.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153864.jpg,5243447:6231405828:6,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:41Z,1280x960,22f4a846bc50a3d811addd18bd8abedd,United States of America
gbif_5243447_6231405828_7,data/raw/gbif/sano/5243447_6231405828_7.jpg,sano,gbif,https://images.mushroomobserver.org/1280/153865.jpg,5243447:6231405828:7,CC-BY-NC-4.0,MO Observers,2011-06-25,2026-05-10T03:44:42Z,1280x960,4c961c7f01009817cd5aee9534e7d74e,United States of America
inaturalist_352599_325359255_589066984,data/raw/inaturalist/moho_verde/352599_325359255_589066984.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/589066984/original.jpg,352599:325359255:589066984,CC-BY-NC-4.0,"(c) Gulsen Cingoz, some rights reserved (CC BY-NC)",2025-11-07,2026-05-10T03:44:36Z,2048x1536,af524e08f908d84f828677621c80f8a1,
inaturalist_352599_325260267_588867263,data/raw/inaturalist/moho_verde/352599_325260267_588867263.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/588867263/original.jpg,352599:325260267:588867263,CC-BY-NC-4.0,"(c) akamediancat, some rights reserved (CC BY-NC)",2025-11-02,2026-05-10T03:44:37Z,2048x1312,55c4283ea577b12eccdfc32ab9b7184b,
inaturalist_352599_325131558_588617094,data/raw/inaturalist/moho_verde/352599_325131558_588617094.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/588617094/original.jpg,352599:325131558:588617094,CC-BY-NC-4.0,"(c) Ulrich Loock, some rights reserved (CC BY-NC)",2025-11-05,2026-05-10T03:44:38Z,1260x2048,93e2655afff280f8401ae20739d69dcf,
inaturalist_352599_324889966_588136892,data/raw/inaturalist/moho_verde/352599_324889966_588136892.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/588136892/original.jpg,352599:324889966:588136892,CC-BY-NC-4.0,"(c) Tanner Redd, some rights reserved (CC BY-NC)",2025-11-04,2026-05-10T03:44:39Z,1536x2048,d8751df34a6df10b409a6dfdc496a614,
inaturalist_352599_324629282_587604740,data/raw/inaturalist/moho_verde/352599_324629282_587604740.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/587604740/original.jpg,352599:324629282:587604740,CC-BY-NC-4.0,"(c) Cherie Cornmesser, some rights reserved (CC BY-NC)",2025-11-02,2026-05-10T03:44:40Z,1227x2048,ab842fd65593e37fc64f394182063dfe,
inaturalist_352599_324629282_587604758,data/raw/inaturalist/moho_verde/352599_324629282_587604758.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/587604758/original.jpg,352599:324629282:587604758,CC-BY-NC-4.0,"(c) Cherie Cornmesser, some rights reserved (CC BY-NC)",2025-11-02,2026-05-10T03:44:41Z,2048x945,26a159968629011b6ec44d309ab00235,
inaturalist_352599_324260704_586867886,data/raw/inaturalist/moho_verde/352599_324260704_586867886.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/586867886/original.jpg,352599:324260704:586867886,CC-BY-4.0,"(c) Samantha Knight, some rights reserved (CC BY)",2025-10-31,2026-05-10T03:44:42Z,1536x2048,1ffe87491b2bc0f68c4fc824cf324d53,
inaturalist_352599_324260704_586867884,data/raw/inaturalist/moho_verde/352599_324260704_586867884.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/586867884/original.jpg,352599:324260704:586867884,CC-BY-4.0,"(c) Samantha Knight, some rights reserved (CC BY)",2025-10-31,2026-05-10T03:44:43Z,1536x2048,f4775dc839c4b9cb1dffaa3687e42eaf,
inaturalist_352599_324237653_586814419,data/raw/inaturalist/moho_verde/352599_324237653_586814419.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/586814419/original.jpg,352599:324237653:586814419,CC-BY-NC-4.0,"(c) dlbowls, some rights reserved (CC BY-NC)",2025-10-31,2026-05-10T03:44:44Z,1932x1893,b12d949f366fe27f69aa2162431e13d5,
inaturalist_352599_323702005_585760771,data/raw/inaturalist/moho_verde/352599_323702005_585760771.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585760771/original.jpg,352599:323702005:585760771,CC-BY-NC-4.0,"(c) bun, some rights reserved (CC BY-NC)",2025-09-21,2026-05-10T03:44:45Z,508x2048,6605614d0dab37a609bd6291031bcd10,
inaturalist_352599_323702005_585760797,data/raw/inaturalist/moho_verde/352599_323702005_585760797.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585760797/original.jpg,352599:323702005:585760797,CC-BY-NC-4.0,"(c) bun, some rights reserved (CC BY-NC)",2025-09-21,2026-05-10T03:44:46Z,724x2048,d4343dc58d3ef672b37b05cdfbf11474,
inaturalist_352599_323550988_585461250,data/raw/inaturalist/moho_verde/352599_323550988_585461250.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585461250/original.jpg,352599:323550988:585461250,CC-BY-NC-4.0,"(c) Myca, some rights reserved (CC BY-NC)",2025-10-27,2026-05-10T03:44:47Z,2048x1536,238d624bd436fa685901587b061f4a97,
inaturalist_352599_323550988_585461274,data/raw/inaturalist/moho_verde/352599_323550988_585461274.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585461274/original.jpg,352599:323550988:585461274,CC-BY-NC-4.0,"(c) Myca, some rights reserved (CC BY-NC)",2025-10-27,2026-05-10T03:44:48Z,2048x1536,9cf82437ae0b605b40439682ab0bf06c,
inaturalist_352599_323550988_585461294,data/raw/inaturalist/moho_verde/352599_323550988_585461294.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585461294/original.jpg,352599:323550988:585461294,CC-BY-NC-4.0,"(c) Myca, some rights reserved (CC BY-NC)",2025-10-27,2026-05-10T03:44:49Z,2048x1536,7e38b30531160e6954660c07fcd97751,
inaturalist_352599_323338516_585041742,data/raw/inaturalist/moho_verde/352599_323338516_585041742.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585041742/original.jpg,352599:323338516:585041742,CC-BY-NC-4.0,"(c) Cherie Cornmesser, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:50Z,2048x945,b3d2bdd21a3e1f480cd1ef55fa966b37,
inaturalist_352599_323332080_585029571,data/raw/inaturalist/moho_verde/352599_323332080_585029571.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585029571/original.jpg,352599:323332080:585029571,CC-BY-NC-4.0,"(c) Cherie Cornmesser, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:51Z,2048x945,26e1227d186ce603e7c21e74ab0f3ca5,
inaturalist_352599_323332080_585029604,data/raw/inaturalist/moho_verde/352599_323332080_585029604.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/585029604/original.jpg,352599:323332080:585029604,CC-BY-NC-4.0,"(c) Cherie Cornmesser, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:52Z,2048x945,f9e699f2bb3b0c23bcc3a3a2ee484fe7,
inaturalist_352599_323263935_584896520,data/raw/inaturalist/moho_verde/352599_323263935_584896520.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584896520/original.jpg,352599:323263935:584896520,CC-BY-NC-4.0,"(c) sageost, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:53Z,1536x2048,aeec4637bd06d03c20e2fc235bad975a,
inaturalist_352599_323263935_584896577,data/raw/inaturalist/moho_verde/352599_323263935_584896577.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584896577/original.jpg,352599:323263935:584896577,CC-BY-NC-4.0,"(c) sageost, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:54Z,1536x2048,60ec53ecd23339cf19b1d8793529a6ec,
inaturalist_352599_323220314_584842585,data/raw/inaturalist/moho_verde/352599_323220314_584842585.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584842585/original.jpg,352599:323220314:584842585,CC-BY-NC-4.0,"(c) Jared White, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:55Z,1542x2048,91391aab99582c7e487814e7a7a64791,
inaturalist_352599_323220314_584842703,data/raw/inaturalist/moho_verde/352599_323220314_584842703.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584842703/original.jpg,352599:323220314:584842703,CC-BY-NC-4.0,"(c) Jared White, some rights reserved (CC BY-NC)",2025-10-26,2026-05-10T03:44:56Z,2048x1542,fb33270420ed8a8bc131e15a3b71a1cd,
inaturalist_352599_323084945_584570638,data/raw/inaturalist/moho_verde/352599_323084945_584570638.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584570638/original.jpg,352599:323084945:584570638,CC-BY-NC-4.0,"(c) kyliert, some rights reserved (CC BY-NC)",2025-10-25,2026-05-10T03:44:57Z,1536x2048,0be2ba9acc9ba8463323e64b11cc90c2,
inaturalist_352599_322860792_584133631,data/raw/inaturalist/moho_verde/352599_322860792_584133631.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584133631/original.jpg,352599:322860792:584133631,CC-BY-NC-4.0,"(c) Kai, some rights reserved (CC BY-NC)",2025-10-24,2026-05-10T03:44:58Z,2048x1536,4487b46f32c67df0205c3963417a5123,
inaturalist_352599_322130608_582678793,data/raw/inaturalist/moho_verde/352599_322130608_582678793.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/582678793/original.jpg,352599:322130608:582678793,CC-BY-NC-4.0,"(c) Joe Paquin, some rights reserved (CC BY-NC)",2025-10-20,2026-05-10T03:44:59Z,2048x1368,731b8948a9539f4ba8d664d8f63e192c,
inaturalist_352599_321720313_581910874,data/raw/inaturalist/moho_verde/352599_321720313_581910874.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581910874/original.jpg,352599:321720313:581910874,CC-BY-NC-4.0,"(c) karenbeall, some rights reserved (CC BY-NC)",2025-10-18,2026-05-10T03:45:00Z,1536x2048,176f012df37f11aa6f9a9705116503ee,
inaturalist_352599_321720313_581865444,data/raw/inaturalist/moho_verde/352599_321720313_581865444.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581865444/original.jpg,352599:321720313:581865444,CC-BY-NC-4.0,"(c) karenbeall, some rights reserved (CC BY-NC)",2025-10-18,2026-05-10T03:45:01Z,1536x2048,c1d6725898cb6ac37fb954be8e308725,
inaturalist_352599_321720313_581865461,data/raw/inaturalist/moho_verde/352599_321720313_581865461.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581865461/original.jpg,352599:321720313:581865461,CC-BY-NC-4.0,"(c) karenbeall, some rights reserved (CC BY-NC)",2025-10-18,2026-05-10T03:45:02Z,1536x2048,21f879cddc22d9fd28395623cd7e7107,
inaturalist_352599_321590613_581613438,data/raw/inaturalist/moho_verde/352599_321590613_581613438.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581613438/original.jpg,352599:321590613:581613438,CC-BY-NC-4.0,"(c) Наталья Бондарева, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:03Z,2048x1365,f9aceb2892b6904e58c6651670cfdb55,
inaturalist_352599_321590613_581613433,data/raw/inaturalist/moho_verde/352599_321590613_581613433.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581613433/original.jpg,352599:321590613:581613433,CC-BY-NC-4.0,"(c) Наталья Бондарева, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:04Z,2048x1365,020f07a6b6dfd36585e332df1e7f96e5,
inaturalist_352599_321590613_581613440,data/raw/inaturalist/moho_verde/352599_321590613_581613440.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581613440/original.jpg,352599:321590613:581613440,CC-BY-NC-4.0,"(c) Наталья Бондарева, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:05Z,2048x1365,0de50e46bdeabd6d930695cf2840a827,
inaturalist_352599_321590613_581613483,data/raw/inaturalist/moho_verde/352599_321590613_581613483.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581613483/original.jpg,352599:321590613:581613483,CC-BY-NC-4.0,"(c) Наталья Бондарева, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:06Z,2048x1365,89914b061a976b58b0154b82d98ca594,
inaturalist_352599_321590613_581613471,data/raw/inaturalist/moho_verde/352599_321590613_581613471.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581613471/original.jpg,352599:321590613:581613471,CC-BY-NC-4.0,"(c) Наталья Бондарева, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:07Z,2048x1365,f5713e9cacc3b4577c0f2c3a146295e6,
inaturalist_352599_321496527_581440785,data/raw/inaturalist/moho_verde/352599_321496527_581440785.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581440785/original.jpg,352599:321496527:581440785,CC-BY-NC-4.0,"(c) Kimberly R Fleming, some rights reserved (CC BY-NC)",2025-10-13,2026-05-10T03:45:08Z,2000x1004,6dff8b9561fc606bbb86418a0ae59da4,
inaturalist_352599_321443393_581337862,data/raw/inaturalist/moho_verde/352599_321443393_581337862.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581337862/original.jpg,352599:321443393:581337862,CC-BY-NC-4.0,"(c) Toni Doucette, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:09Z,1536x2048,a84389ddea08204a74eb52acda821d0c,
inaturalist_352599_321443393_581337901,data/raw/inaturalist/moho_verde/352599_321443393_581337901.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581337901/original.jpg,352599:321443393:581337901,CC-BY-NC-4.0,"(c) Toni Doucette, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:10Z,1536x2048,b349440337be1da28b8d9296a4c1a08d,
inaturalist_352599_321443393_581337932,data/raw/inaturalist/moho_verde/352599_321443393_581337932.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581337932/original.jpg,352599:321443393:581337932,CC-BY-NC-4.0,"(c) Toni Doucette, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:11Z,1536x2048,959f9b85ac9f567b96540aa51f8d123f,
inaturalist_352599_321443393_581337959,data/raw/inaturalist/moho_verde/352599_321443393_581337959.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581337959/original.jpg,352599:321443393:581337959,CC-BY-NC-4.0,"(c) Toni Doucette, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:12Z,1536x2048,7ca39d3bf36a9a136f4fb0dc5f8fbbf1,
inaturalist_352599_321443393_581337993,data/raw/inaturalist/moho_verde/352599_321443393_581337993.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581337993/original.jpg,352599:321443393:581337993,CC-BY-NC-4.0,"(c) Toni Doucette, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:13Z,1536x2048,e434793d3e6eeef597a3d5d199cc4c5c,
inaturalist_352599_321431442_581314270,data/raw/inaturalist/moho_verde/352599_321431442_581314270.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581314270/original.jpg,352599:321431442:581314270,CC-BY-NC-4.0,"(c) lunko, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:14Z,1536x2048,c0bd80adbe93bfd603dad132467dffb0,
inaturalist_352599_321390965_581237895,data/raw/inaturalist/moho_verde/352599_321390965_581237895.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/581237895/original.jpg,352599:321390965:581237895,CC-BY-NC-4.0,"(c) eeveefun12, some rights reserved (CC BY-NC)",2025-10-17,2026-05-10T03:45:15Z,1536x2048,e00685f092f922ecddc7028f2a5c6beb,
inaturalist_352599_321098015_580657261,data/raw/inaturalist/moho_verde/352599_321098015_580657261.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/580657261/original.jpg,352599:321098015:580657261,CC-BY-NC-4.0,"(c) ungseb, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:16Z,1536x2048,2816d2c2a23cb3bcbc3861135c6da59d,
inaturalist_352599_321098015_580657300,data/raw/inaturalist/moho_verde/352599_321098015_580657300.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/580657300/original.jpg,352599:321098015:580657300,CC-BY-NC-4.0,"(c) ungseb, some rights reserved (CC BY-NC)",2025-10-15,2026-05-10T03:45:17Z,1536x2048,ba2e2910e714fb01cc5403a833d39f0f,
inaturalist_352599_320472107_579429236,data/raw/inaturalist/moho_verde/352599_320472107_579429236.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/579429236/original.jpg,352599:320472107:579429236,CC-BY-4.0,"(c) reagan peschke, some rights reserved (CC BY)",2025-10-10,2026-05-10T03:45:18Z,1536x2048,9e7db08e62431c4f51b6514f22f95aeb,
inaturalist_352599_320472107_579429300,data/raw/inaturalist/moho_verde/352599_320472107_579429300.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/579429300/original.jpg,352599:320472107:579429300,CC-BY-4.0,"(c) reagan peschke, some rights reserved (CC BY)",2025-10-10,2026-05-10T03:45:19Z,1536x2048,96e3788fc864812b8f64518a388efb6f,
inaturalist_352599_320472107_579429382,data/raw/inaturalist/moho_verde/352599_320472107_579429382.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/579429382/original.jpg,352599:320472107:579429382,CC-BY-4.0,"(c) reagan peschke, some rights reserved (CC BY)",2025-10-10,2026-05-10T03:45:20Z,2048x1536,1770137c6a6b4926d246dbc78fb0e0d6,
inaturalist_352599_320472107_579429481,data/raw/inaturalist/moho_verde/352599_320472107_579429481.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/579429481/original.jpg,352599:320472107:579429481,CC-BY-4.0,"(c) reagan peschke, some rights reserved (CC BY)",2025-10-10,2026-05-10T03:45:21Z,1536x2048,d5955609c387e1bd213b878b5aa4c16a,
inaturalist_352599_320319082_579129814,data/raw/inaturalist/moho_verde/352599_320319082_579129814.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/579129814/original.jpg,352599:320319082:579129814,CC-BY-NC-4.0,"(c) Nathan Peters, some rights reserved (CC BY-NC)",2025-10-11,2026-05-10T03:45:22Z,1536x2048,9d28439f6eedc53d7c9c9cf5ab9a00b8,
inaturalist_352599_320319082_579129820,data/raw/inaturalist/moho_verde/352599_320319082_579129820.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/579129820/original.jpg,352599:320319082:579129820,CC-BY-NC-4.0,"(c) Nathan Peters, some rights reserved (CC BY-NC)",2025-10-11,2026-05-10T03:45:23Z,1536x2048,ad4685435d4489d425f32c59a6fe0fe8,
